,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1685,Indigo,6E-201,Bangalore,3,0,4,Kolkata,0,2.67,47,3393
1686,Air_India,AI-671,Mumbai,1,1,1,Delhi,1,23.83,26,50957
1687,Air_India,AI-867,Mumbai,4,1,3,Bangalore,0,18.75,7,9201
1688,SpiceJet,SG-731,Chennai,0,0,0,Hyderabad,0,1.25,38,1106
1689,Air_India,AI-501,Bangalore,2,1,4,Kolkata,1,9,22,60508
1690,Vistara,UK-772,Kolkata,1,1,4,Delhi,1,12.58,47,66063
1691,Vistara,UK-880,Hyderabad,2,1,1,Chennai,0,20.5,47,4009
1692,Indigo,6E-2193,Delhi,2,2,4,Chennai,0,7,39,3441
1693,Vistara,UK-910,Mumbai,3,1,4,Chennai,1,26.67,43,57453
1694,Air_India,AI-516,Bangalore,0,1,0,Chennai,0,24.42,32,3174
1695,Vistara,UK-708,Kolkata,4,1,1,Mumbai,0,14.75,27,6067
1696,GO_FIRST,G8-285,Bangalore,2,1,4,Delhi,0,4.58,38,20746
1697,Indigo,6E-2193,Delhi,2,2,4,Chennai,0,7,12,8003
1698,Vistara,UK-738,Kolkata,3,1,2,Mumbai,0,20.25,30,6067
1699,SpiceJet,SG-480,Delhi,3,1,4,Kolkata,0,4.25,38,4080
1700,Indigo,6E-847,Chennai,3,1,4,Mumbai,0,5.08,4,7982
1701,GO_FIRST,G8-320,Bangalore,3,0,4,Mumbai,0,1.83,32,2201
1702,AirAsia,I5-736,Bangalore,5,1,0,Mumbai,0,5.83,46,2203
1703,SpiceJet,SG-8941,Delhi,2,1,1,Bangalore,0,20.25,5,7740
1704,Vistara,UK-890,Hyderabad,3,1,1,Chennai,1,16.25,42,58282
1705,Air_India,AI-544,Delhi,3,1,1,Kolkata,0,14.83,22,3925
1706,Vistara,UK-858,Bangalore,0,1,2,Delhi,0,7.83,25,4111
1707,Vistara,UK-776,Kolkata,3,1,1,Delhi,1,15,47,61583
1708,Vistara,UK-706,Kolkata,1,1,4,Chennai,0,12.5,27,5910
1709,Vistara,UK-877,Mumbai,1,1,1,Delhi,0,22.25,25,5232
1710,Vistara,UK-960,Mumbai,1,1,4,Chennai,0,8.33,12,11129
1711,Vistara,UK-928,Mumbai,0,1,3,Hyderabad,1,10.5,28,53645
1712,Vistara,UK-706,Kolkata,1,1,3,Mumbai,0,7.42,31,6277
1713,AirAsia,I5-941,Bangalore,0,0,0,Mumbai,0,1.67,17,2201
1714,Vistara,UK-822,Chennai,1,2,3,Hyderabad,0,10.17,37,6966
1715,Indigo,6E-269,Chennai,1,1,3,Delhi,0,6.25,27,3873
1716,Air_India,AI-402,Kolkata,1,0,2,Delhi,0,2.5,38,4631
1717,Vistara,UK-890,Hyderabad,3,1,1,Bangalore,0,15,4,15268
1718,Indigo,6E-725,Kolkata,4,1,5,Bangalore,0,4.83,46,3465
1719,Vistara,UK-778,Kolkata,2,1,4,Chennai,0,28.92,13,13014
1720,Air_India,AI-640,Bangalore,0,1,2,Delhi,1,5.5,6,42521
1721,Vistara,UK-708,Kolkata,4,1,1,Chennai,1,13.5,35,55983
1722,Vistara,UK-776,Kolkata,3,1,1,Bangalore,1,15.25,44,52287
1723,Vistara,UK-810,Bangalore,0,1,3,Kolkata,1,12.58,25,62188
1724,Air_India,AI-672,Chennai,2,1,3,Delhi,0,27.33,43,3916
1725,Vistara,UK-822,Chennai,1,1,4,Delhi,1,13.25,19,57920
1726,Indigo,6E-183,Chennai,2,0,3,Kolkata,0,2.33,15,5042
1727,Indigo,6E-793,Hyderabad,3,1,4,Chennai,0,5.58,16,12118
1728,Air_India,AI-545,Chennai,3,1,0,Mumbai,1,12,47,32170
1729,SpiceJet,SG-517,Hyderabad,3,0,4,Kolkata,0,1.75,16,5292
1730,Vistara,UK-778,Kolkata,2,1,1,Chennai,1,18.58,9,67743
1731,SpiceJet,SG-455,Mumbai,2,1,1,Bangalore,0,17.5,14,9092
1732,SpiceJet,SG-349,Mumbai,2,1,3,Delhi,0,4.75,8,11139
1733,Indigo,6E-2247,Delhi,1,1,3,Bangalore,0,8.58,43,4007
1734,GO_FIRST,G8-571,Hyderabad,4,1,5,Delhi,0,6,22,6132
1735,Vistara,UK-822,Chennai,1,1,4,Delhi,0,13.25,11,11448
1736,Vistara,UK-874,Hyderabad,1,1,3,Delhi,1,9.58,6,51875
1737,GO_FIRST,G8-102,Kolkata,2,1,4,Mumbai,0,6.83,12,7958
1738,Air_India,AI-766,Chennai,1,1,4,Hyderabad,1,9.92,2,50632
1739,Air_India,AI-506,Delhi,1,1,4,Mumbai,1,11.33,34,53164
1740,Air_India,AI-442,Mumbai,2,1,4,Hyderabad,1,8,11,45693
1741,Vistara,UK-890,Hyderabad,3,1,3,Chennai,0,22.67,37,4674
1742,Vistara,UK-878,Hyderabad,2,1,1,Chennai,0,22.92,17,5738
1743,Air_India,AI-610,Bangalore,3,1,0,Chennai,1,12.17,18,43865
1744,Vistara,UK-955,Delhi,3,1,1,Chennai,0,15.08,31,5622
1745,Vistara,UK-864,Bangalore,3,1,1,Chennai,1,13.83,7,44280
1746,GO_FIRST,G8-530,Delhi,0,1,2,Bangalore,0,7.17,14,7424
1747,Vistara,UK-824,Chennai,4,1,3,Bangalore,1,22.75,46,44144
1748,Air_India,AI-543,Hyderabad,1,1,1,Kolkata,0,21.67,32,4789
1749,Vistara,UK-828,Chennai,0,1,2,Delhi,1,7.08,24,65872
1750,Vistara,UK-854,Bangalore,3,1,0,Hyderabad,0,13.42,19,5322
1751,Vistara,UK-772,Kolkata,1,1,3,Hyderabad,1,9.5,16,89729
1752,Vistara,UK-838,Chennai,4,1,2,Mumbai,1,15.5,7,98912
1753,Vistara,UK-738,Kolkata,3,1,2,Mumbai,1,20.25,10,72671
1754,Vistara,UK-994,Mumbai,1,1,4,Chennai,0,9.83,41,4948
1755,Vistara,UK-860,Hyderabad,0,1,3,Mumbai,0,9.67,35,4975
1756,Vistara,UK-996,Mumbai,3,1,3,Kolkata,1,23.58,19,64285
1757,Vistara,UK-816,Bangalore,1,1,4,Mumbai,0,11.33,39,6568
1758,Air_India,AI-525,Hyderabad,0,1,2,Delhi,1,6.92,48,47586
1759,Air_India,AI-508,Hyderabad,2,1,1,Delhi,1,19.83,5,44583
1760,Vistara,UK-824,Chennai,4,1,2,Delhi,0,17.58,11,11448
1761,Vistara,UK-897,Bangalore,0,1,2,Delhi,0,7.75,34,3346
1762,Vistara,UK-945,Delhi,1,1,3,Kolkata,0,8.25,39,6578
1763,Indigo,6E-563,Kolkata,1,1,2,Bangalore,0,6.08,19,6489
1764,GO_FIRST,G8-320,Bangalore,3,1,0,Kolkata,0,11.5,30,5177
1765,Indigo,6E-541,Bangalore,1,0,1,Chennai,0,1,48,1604
1766,Indigo,6E-283,Hyderabad,3,0,3,Kolkata,0,2,22,4330
1767,GO_FIRST,G8-422,Delhi,4,0,4,Hyderabad,0,2.25,19,2514
1768,Indigo,6E-841,Bangalore,2,1,4,Mumbai,0,5.92,35,4234
1769,Vistara,UK-826,Chennai,2,1,4,Bangalore,0,10.33,48,4755
1770,Air_India,AI-9745,Kolkata,1,1,4,Hyderabad,0,10,39,6578
1771,Vistara,UK-706,Kolkata,1,2,4,Bangalore,0,10.17,49,8111
1772,Air_India,AI-687,Mumbai,2,1,1,Hyderabad,0,19.92,5,7584
1773,GO_FIRST,G8-530,Delhi,0,1,4,Chennai,0,15.33,44,4896
1774,Air_India,AI-765,Kolkata,3,1,1,Mumbai,1,14.83,25,43711
1775,Air_India,AI-501,Bangalore,2,1,4,Hyderabad,0,10.25,9,16099
1776,Indigo,6E-6257,Bangalore,0,1,3,Delhi,0,9.92,9,11163
1777,GO_FIRST,G8-519,Kolkata,3,1,5,Bangalore,0,7.08,28,6109
1778,Vistara,UK-985,Delhi,3,1,1,Kolkata,1,13.83,27,73369
1779,Vistara,UK-706,Kolkata,1,1,1,Hyderabad,1,23.42,24,52175
1780,Air_India,AI-660,Mumbai,3,1,1,Bangalore,0,14.92,27,6082
1781,Air_India,AI-442,Mumbai,2,1,1,Hyderabad,1,18.92,17,45693
1782,Vistara,UK-950,Mumbai,4,1,3,Kolkata,1,20.17,14,62045
1783,Vistara,UK-832,Chennai,0,1,4,Mumbai,1,15.92,44,49553
1784,Vistara,UK-940,Mumbai,3,1,1,Hyderabad,1,13.92,29,68317
1785,SpiceJet,SG-8152,Mumbai,0,1,4,Kolkata,0,15.67,2,14001
1786,Vistara,UK-832,Chennai,0,1,4,Mumbai,0,14.5,49,6318
1787,Vistara,UK-827,Mumbai,4,1,1,Delhi,0,12.75,16,5763
1788,Air_India,AI-616,Hyderabad,1,1,4,Kolkata,1,14.83,45,48795
1789,Indigo,6E-6238,Delhi,1,0,1,Chennai,0,2.83,14,7425
1790,SpiceJet,SG-406,Kolkata,4,1,0,Chennai,0,11.42,1,6488
1791,Indigo,6E-6172,Kolkata,4,1,1,Bangalore,0,10.17,44,3860
1792,GO_FIRST,G8-501,Hyderabad,0,1,2,Mumbai,0,5.75,41,5420
1793,Vistara,UK-824,Chennai,4,1,1,Delhi,0,12.08,46,4971
1794,Air_India,AI-641,Delhi,4,1,4,Mumbai,1,23.58,48,32621
1795,Indigo,6E-6067,Bangalore,3,1,5,Delhi,0,8.75,28,3372
1796,Vistara,UK-970,Mumbai,1,0,1,Delhi,0,2.25,26,2339
1797,Air_India,AI-9505,Bangalore,1,1,4,Delhi,0,14.58,25,5568
1798,Vistara,UK-851,Mumbai,0,2,3,Chennai,0,9.33,35,8445
1799,Vistara,UK-810,Bangalore,0,1,3,Chennai,0,9.33,2,19144
1800,Vistara,UK-708,Kolkata,4,1,1,Mumbai,1,15.25,47,56991
1801,Vistara,UK-838,Chennai,4,1,1,Mumbai,0,14.5,29,4637
1802,Vistara,UK-953,Delhi,4,1,1,Kolkata,1,13,33,53209
1803,Air_India,AI-678,Delhi,1,1,1,Chennai,0,25.92,31,3988
1804,Vistara,UK-902,Mumbai,2,1,4,Chennai,0,7,5,11129
1805,Air_India,AI-616,Hyderabad,1,1,0,Chennai,1,22.92,37,40843
1806,Vistara,UK-981,Delhi,4,1,0,Bangalore,0,10.17,39,4272
1807,Air_India,AI-440,Chennai,0,2,4,Bangalore,0,13.92,43,6308
1808,GO_FIRST,G8-789,Kolkata,1,1,3,Mumbai,0,8.75,48,5507
1809,Air_India,AI-673,Mumbai,0,2,4,Chennai,0,15.67,24,8183
1810,Indigo,6E-7115,Kolkata,3,1,4,Delhi,0,5.67,46,2994
1811,Indigo,6E-6737,Hyderabad,0,0,1,Delhi,0,2.25,24,2694
1812,Air_India,AI-539,Chennai,3,1,3,Mumbai,1,25.25,48,49553
1813,Air_India,AI-808,Bangalore,4,1,1,Kolkata,1,12,19,60508
1814,Air_India,AI-770,Kolkata,4,1,3,Hyderabad,0,21.08,15,11293
1815,Vistara,UK-708,Kolkata,4,1,3,Chennai,0,23.5,7,15990
1816,Vistara,UK-822,Chennai,1,1,4,Delhi,1,13.25,35,57920
1817,SpiceJet,SG-8702,Mumbai,1,0,2,Delhi,0,2.25,49,2339
1818,SpiceJet,SG-678,Chennai,0,1,4,Delhi,0,15.42,43,4827
1819,Indigo,6E-6202,Delhi,1,1,3,Kolkata,0,8,15,5955
1820,Air_India,AI-607,Mumbai,3,0,3,Bangalore,0,1.75,39,2132
1821,Air_India,AI-888,Mumbai,3,0,4,Delhi,0,2.25,12,5943
1822,SpiceJet,SG-768,Bangalore,2,1,1,Delhi,0,19.58,20,5654
1823,Vistara,UK-944,Mumbai,2,1,1,Bangalore,0,18,38,6450
1824,Vistara,UK-822,Chennai,1,1,4,Delhi,1,13.25,36,57920
1825,AirAsia,I5-711,Delhi,0,1,2,Bangalore,0,7.42,39,3090
1826,Air_India,AI-637,Mumbai,3,2,2,Bangalore,0,18.75,47,8332
1827,Vistara,UK-707,Delhi,3,2,4,Hyderabad,1,27.42,1,82587
1828,Indigo,6E-917,Chennai,2,1,4,Mumbai,0,6.17,43,2792
1829,Air_India,AI-888,Mumbai,3,1,2,Chennai,1,17.67,28,49613
1830,Indigo,6E-711,Mumbai,2,1,4,Chennai,0,7.58,5,8883
1831,Air_India,AI-767,Delhi,2,1,4,Hyderabad,1,9.08,28,47408
1832,Air_India,AI-465,Delhi,3,1,3,Bangalore,0,25.08,12,10890
1833,Air_India,AI-809,Mumbai,1,1,4,Kolkata,1,12.33,30,49725
1834,Vistara,UK-877,Mumbai,1,1,3,Bangalore,0,8.75,19,4658
1835,Vistara,UK-874,Hyderabad,1,1,3,Bangalore,0,10.75,34,5441
1836,Air_India,AI-539,Chennai,3,1,4,Mumbai,0,28.25,11,10643
1837,Vistara,UK-852,Mumbai,2,2,4,Chennai,0,8.08,3,21316
1838,Vistara,UK-810,Bangalore,0,1,4,Chennai,1,13.25,43,60396
1839,Vistara,UK-802,Bangalore,3,1,1,Hyderabad,1,14.83,38,56588
1840,Air_India,AI-768,Kolkata,2,1,3,Mumbai,0,24.92,18,10093
1841,Air_India,AI-651,Mumbai,1,1,3,Delhi,0,9.92,10,12768
1842,Indigo,6E-2147,Delhi,4,1,0,Chennai,0,8.67,8,7950
1843,Vistara,UK-878,Hyderabad,2,1,1,Bangalore,0,19.92,8,7927
1844,AirAsia,I5-1228,Bangalore,0,1,2,Kolkata,0,5.83,39,3393
1845,Air_India,AI-402,Kolkata,1,1,4,Bangalore,0,9.67,47,7053
1846,Vistara,UK-878,Hyderabad,2,1,4,Delhi,0,10.08,25,5656
1847,Indigo,6E-2047,Mumbai,0,0,1,Delhi,0,2.25,45,2339
1848,AirAsia,I5-972,Bangalore,3,2,5,Delhi,0,8.75,18,2723
1849,Air_India,AI-559,Hyderabad,0,1,4,Mumbai,0,14.92,47,4363
1850,Air_India,AI-9517,Bangalore,3,1,2,Delhi,0,19,33,4105
1851,GO_FIRST,G8-509,Hyderabad,0,0,0,Bangalore,0,1,36,1776
1852,Vistara,UK-899,Delhi,2,1,4,Mumbai,1,8.25,9,41281
1853,Air_India,AI-773,Kolkata,3,1,4,Delhi,1,27.17,3,54863
1854,Air_India,AI-806,Mumbai,0,1,4,Kolkata,0,14.33,3,12348
1855,Air_India,AI-439,Delhi,0,0,1,Chennai,0,2.83,5,7425
1856,Vistara,UK-963,Delhi,1,1,4,Chennai,0,14.25,10,11625
1857,Vistara,UK-995,Delhi,1,0,2,Mumbai,1,2.25,48,34472
1858,Indigo,6E-772,Delhi,0,1,2,Chennai,0,8.58,27,4316
1859,Air_India,AI-538,Chennai,4,1,3,Mumbai,0,21.08,17,9807
1860,Vistara,UK-814,Bangalore,4,1,1,Kolkata,1,11.42,10,60508
1861,Vistara,UK-705,Delhi,0,2,3,Chennai,0,12.42,42,10097
1862,GO_FIRST,G8-321,Mumbai,2,1,4,Hyderabad,0,10.42,11,4262
1863,Indigo,6E-436,Bangalore,0,1,2,Delhi,0,7.92,30,3845
1864,Air_India,AI-9720,Kolkata,0,2,1,Chennai,0,25.17,15,12537
1865,AirAsia,I5-552,Kolkata,0,1,4,Bangalore,0,14.08,32,3862
1866,Vistara,UK-832,Chennai,0,0,1,Delhi,0,2.83,6,9978
1867,Vistara,UK-898,Hyderabad,0,0,1,Bangalore,0,1.17,46,1776
1868,Vistara,UK-809,Delhi,3,1,1,Mumbai,1,12.42,6,53164
1869,GO_FIRST,G8-341,Mumbai,4,1,1,Hyderabad,0,13.25,17,3916
1870,Vistara,UK-828,Chennai,0,1,2,Delhi,1,7.5,31,45600
1871,Air_India,AI-503,Bangalore,3,1,1,Chennai,0,15.08,43,6024
1872,Vistara,UK-810,Bangalore,0,1,2,Mumbai,0,7,35,6568
1873,Indigo,6E-886,Bangalore,1,1,3,Delhi,0,10.58,29,4913
1874,Air_India,AI-625,Mumbai,1,1,4,Delhi,0,13.5,3,14448
1875,Indigo,6E-635,Delhi,4,1,0,Chennai,0,10.08,49,7407
1876,Air_India,AI-9517,Bangalore,3,1,3,Delhi,0,23.67,35,3685
1877,GO_FIRST,G8-275,Delhi,3,1,0,Hyderabad,0,11.33,46,5083
1878,Indigo,6E-5382,Chennai,3,0,3,Mumbai,0,1.92,45,3572
1879,GO_FIRST,G8-391,Mumbai,2,1,4,Hyderabad,0,9.17,26,3916
1880,Air_India,AI-540,Delhi,4,1,1,Hyderabad,0,13.25,27,3551
1881,Vistara,UK-826,Chennai,2,1,4,Bangalore,0,10.33,40,4755
1882,GO_FIRST,G8-512,Kolkata,0,1,2,Delhi,0,7.25,15,6488
1883,Vistara,UK-928,Mumbai,0,0,1,Delhi,1,2.08,39,29980
1884,Air_India,AI-565,Bangalore,2,1,4,Delhi,0,7.75,17,5163
1885,Air_India,AI-868,Delhi,3,1,4,Kolkata,1,5.67,34,53209
1886,Air_India,AI-9894,Chennai,1,1,4,Delhi,0,14.5,24,3234
1887,Air_India,AI-503,Bangalore,3,1,1,Mumbai,1,15.25,43,54684
1888,AirAsia,I5-747,Delhi,3,1,0,Mumbai,0,12.25,43,3733
1889,Indigo,6E-591,Chennai,1,1,3,Kolkata,0,7.42,26,5042
1890,Air_India,AI-435,Delhi,0,1,4,Mumbai,1,17.5,18,29776
1891,GO_FIRST,G8-505,Chennai,3,1,5,Delhi,0,7,26,2712
1892,Vistara,UK-802,Bangalore,3,1,3,Hyderabad,0,22.17,20,6262
1893,Vistara,UK-858,Bangalore,0,1,3,Delhi,1,10.25,24,54841
1894,Vistara,UK-867,Bangalore,2,2,4,Hyderabad,0,32.17,22,10559
1895,Vistara,UK-778,Kolkata,2,1,4,Mumbai,1,7.5,21,60351
1896,GO_FIRST,G8-512,Kolkata,0,1,2,Delhi,0,9.67,11,6488
1897,Vistara,UK-834,Chennai,3,1,3,Kolkata,0,24.92,4,14014
1898,AirAsia,I5-330,Mumbai,4,1,0,Kolkata,0,8.25,44,2836
1899,Vistara,UK-850,Bangalore,3,1,4,Hyderabad,0,25,19,5322
1900,Vistara,UK-812,Bangalore,1,1,3,Kolkata,1,9.83,9,62188
1901,Indigo,6E-546,Delhi,2,1,4,Hyderabad,0,8.33,46,2098
1902,Air_India,AI-772,Bangalore,1,1,4,Hyderabad,0,10.17,49,5109
1903,Air_India,AI-809,Mumbai,1,1,3,Kolkata,0,9.17,45,6171
1904,Air_India,AI-672,Chennai,3,1,4,Hyderabad,1,5.5,2,44449
1905,Air_India,AI-424,Kolkata,2,1,3,Mumbai,1,28.5,32,50271
1906,Vistara,UK-720,Kolkata,0,1,4,Bangalore,1,15.5,21,60978
1907,Vistara,UK-812,Bangalore,1,1,3,Mumbai,0,7.92,38,7022
1908,Air_India,AI-504,Delhi,4,1,0,Hyderabad,0,10.58,18,5519
1909,Vistara,UK-890,Hyderabad,3,1,3,Chennai,0,22.67,34,4359
1910,Vistara,UK-655,Mumbai,1,1,3,Delhi,0,5.25,24,4769
1911,Vistara,UK-870,Hyderabad,4,1,1,Mumbai,0,14.58,24,4266
1912,Indigo,6E-6139,Bangalore,2,0,3,Delhi,0,2.75,1,7488
1913,Vistara,UK-834,Chennai,3,1,4,Bangalore,1,6.17,14,60260
1914,Vistara,UK-827,Mumbai,4,1,1,Delhi,1,12.75,13,51372
1915,AirAsia,I5-798,Delhi,2,1,3,Hyderabad,0,6.58,36,7056
1916,AirAsia,I5-339,Bangalore,4,0,5,Mumbai,0,1.83,32,2201
1917,Vistara,UK-988,Mumbai,4,1,3,Kolkata,0,22.67,21,5949
1918,Indigo,6E-6113,Chennai,2,1,4,Hyderabad,0,5.92,28,3491
1919,Indigo,6E-6215,Chennai,3,1,5,Delhi,0,6.58,32,3361
1920,GO_FIRST,G8-371,Mumbai,3,1,4,Hyderabad,0,7,31,3960
1921,Air_India,AI-867,Mumbai,4,1,4,Bangalore,0,22.58,3,9201
1922,Vistara,UK-870,Hyderabad,4,1,0,Mumbai,1,11.33,35,66267
1923,Vistara,UK-874,Hyderabad,1,1,2,Delhi,0,6,10,10123
1924,Indigo,6E-6151,Hyderabad,1,1,3,Bangalore,0,7.67,10,4836
1925,AirAsia,I5-2473,Kolkata,1,1,2,Hyderabad,0,5.92,30,4589
1926,Indigo,6E-236,Mumbai,3,1,4,Kolkata,0,6.58,29,5530
1927,Air_India,AI-9894,Chennai,1,1,4,Mumbai,0,12.58,39,4802
1928,Vistara,UK-894,Hyderabad,3,1,2,Delhi,0,19.67,21,5823
1929,Indigo,6E-886,Hyderabad,1,1,3,Kolkata,0,7,43,5557
1930,Indigo,6E-6307,Hyderabad,2,1,4,Delhi,0,8.33,31,3397
1931,GO_FIRST,G8-125,Kolkata,3,0,4,Hyderabad,0,2.17,30,2437
1932,Indigo,6E-6137,Chennai,1,1,2,Delhi,0,5.83,30,5648
1933,Indigo,6E-2618,Delhi,2,1,4,Hyderabad,0,7.58,42,2098
1934,Indigo,6E-5203,Bangalore,3,0,4,Mumbai,0,2,18,2201
1935,Vistara,UK-970,Mumbai,1,1,4,Chennai,0,11.5,8,14074
1936,Vistara,UK-898,Hyderabad,0,1,1,Mumbai,0,26.58,12,9178
1937,GO_FIRST,G8-392,Delhi,2,0,3,Mumbai,0,2.25,19,2410
1938,Indigo,6E-2348,Delhi,3,0,4,Hyderabad,0,2.33,41,3013
1939,Indigo,6E-7561,Kolkata,0,1,3,Mumbai,0,9.17,16,7310
1940,Vistara,UK-813,Delhi,3,1,1,Mumbai,1,14.67,30,53164
1941,Air_India,AI-569,Chennai,0,1,2,Kolkata,1,29.83,35,54481
1942,Air_India,AI-611,Mumbai,1,1,4,Delhi,0,10.42,47,3279
1943,Vistara,UK-943,Delhi,0,1,3,Bangalore,1,11.75,13,57017
1944,GO_FIRST,G8-133,Delhi,2,1,4,Bangalore,0,6.92,16,5610
1945,Vistara,UK-927,Delhi,1,1,3,Bangalore,0,9.75,27,4496
1946,Vistara,UK-975,Delhi,0,1,3,Kolkata,1,11.08,19,73481
1947,Vistara,UK-657,Bangalore,1,1,1,Mumbai,1,24,36,48289
1948,Vistara,UK-994,Mumbai,1,1,3,Chennai,0,5.92,2,14074
1949,Vistara,UK-878,Hyderabad,2,0,2,Mumbai,1,1.58,29,17794
1950,Vistara,UK-637,Delhi,3,1,3,Bangalore,0,26.08,10,13874
1951,Air_India,AI-660,Mumbai,3,1,1,Hyderabad,0,16.5,4,7584
1952,Air_India,AI-9881,Hyderabad,2,1,4,Mumbai,0,9.17,40,7010
1953,Air_India,AI-423,Delhi,0,1,4,Hyderabad,1,16.42,13,47408
1954,GO_FIRST,G8-113,Delhi,0,1,3,Mumbai,0,12.42,47,6146
1955,Vistara,UK-960,Mumbai,1,1,4,Chennai,0,8.33,27,4348
1956,Vistara,UK-854,Bangalore,3,1,4,Delhi,0,4.58,6,10744
1957,Vistara,UK-720,Kolkata,0,1,2,Mumbai,1,7.83,38,62591
1958,Air_India,AI-544,Delhi,3,0,3,Hyderabad,0,2.08,15,2518
1959,Air_India,AI-569,Chennai,0,1,4,Delhi,0,14.92,12,11448
1960,Air_India,AI-747,Kolkata,4,1,4,Delhi,0,21.33,5,13524
1961,Vistara,UK-808,Bangalore,0,0,1,Delhi,1,2.67,33,32923
1962,Air_India,AI-9919,Mumbai,3,1,4,Hyderabad,0,26.58,6,8463
1963,Vistara,UK-893,Bangalore,3,1,2,Mumbai,0,18.58,49,4491
1964,Vistara,UK-772,Kolkata,1,1,5,Delhi,0,13.75,18,6461
1965,GO_FIRST,G8-7546,Mumbai,3,1,5,Hyderabad,0,6.08,26,3282
1966,Air_India,AI-611,Mumbai,1,1,2,Bangalore,0,25.67,14,13503
1967,Air_India,AI-635,Mumbai,0,1,5,Bangalore,0,17.08,9,9201
1968,Vistara,UK-977,Delhi,3,1,1,Chennai,0,16.83,4,12570
1969,Indigo,6E-354,Mumbai,2,1,4,Bangalore,0,8,44,2124
1970,Air_India,AI-9893,Hyderabad,0,1,2,Delhi,0,6.5,12,17683
1971,Air_India,AI-507,Bangalore,0,1,3,Mumbai,0,10.92,26,5290
1972,Vistara,UK-824,Chennai,4,0,4,Mumbai,0,2.08,44,2960
1973,SpiceJet,SG-516,Kolkata,0,1,1,Mumbai,0,24.67,49,5791
1974,Indigo,6E-6137,Chennai,1,1,3,Hyderabad,0,8.83,33,1105
1975,Vistara,UK-836,Chennai,1,0,2,Delhi,1,2.75,9,27792
1976,Vistara,UK-810,Bangalore,0,1,3,Kolkata,0,12.58,48,8112
1977,Air_India,AI-442,Mumbai,2,1,1,Hyderabad,0,20.33,7,7584
1978,Vistara,UK-830,Hyderabad,1,2,4,Bangalore,0,13,40,6461
1979,Air_India,AI-441,Delhi,3,1,1,Chennai,1,17.08,5,45257
1980,Air_India,AI-501,Bangalore,2,0,2,Delhi,0,2.58,41,4491
1981,Vistara,UK-826,Chennai,2,1,4,Delhi,1,8.17,24,60160
1982,Air_India,AI-616,Hyderabad,1,1,4,Delhi,0,12.08,47,4387
1983,Indigo,6E-841,Bangalore,2,1,3,Hyderabad,0,4.67,35,2785
1984,Indigo,6E-2172,Mumbai,1,0,1,Delhi,0,2.17,18,2339
1985,Air_India,AI-675,Mumbai,0,1,2,Delhi,0,6.75,41,5690
1986,SpiceJet,SG-8709,Delhi,3,1,0,Chennai,0,13.08,4,7425
1987,Vistara,UK-874,Hyderabad,1,1,2,Bangalore,0,7.5,29,11271
1988,Air_India,AI-651,Mumbai,1,1,4,Delhi,0,10.25,2,21273
1989,GO_FIRST,G8-7545,Mumbai,2,1,3,Kolkata,0,5.5,32,5415
1990,Vistara,UK-994,Mumbai,1,1,4,Bangalore,0,12.25,4,11129
1991,Vistara,UK-774,Kolkata,4,1,4,Chennai,1,26.5,44,55502
1992,Vistara,UK-951,Delhi,2,1,3,Bangalore,0,4.92,11,10680
1993,Vistara,UK-810,Bangalore,0,1,4,Kolkata,1,15.75,28,60508
1994,Air_India,AI-505,Bangalore,1,1,3,Mumbai,0,7.83,45,6578
1995,AirAsia,I5-510,Kolkata,0,1,2,Bangalore,0,10.83,33,3565
1996,Vistara,UK-996,Mumbai,3,1,1,Hyderabad,0,15.17,4,9879
1997,Indigo,6E-5332,Mumbai,0,0,1,Chennai,0,2,21,3633
1998,Vistara,UK-657,Bangalore,1,2,1,Kolkata,0,20.83,49,9017
1999,Indigo,6E-6217,Chennai,4,1,0,Kolkata,0,7.33,16,3407
